ID_1,Relacio,Relacio_Harmonitzada,ID_2
18890625,esposa,esposa,18890626
18890625,jefe,jefe,18890625
18890628,null,parents,18890635
18890628,null,parents,18890634
18890628,null,parents,18890633
18890628,null,parents,18890632
18890628,hijo,fill,18890631
18890628,hijo,fill,18890630
18890628,esposa,esposa,18890629
18890628,jefe,jefe,18890628
18890638,hijo,fill,18890642
18890638,hijo,fill,18890641
18890638,hijo,fill,18890640
18890638,esposa,esposa,18890639
18890638,jefe,jefe,18890638
18890643,hijo,fill,18890647
18890643,hijo,fill,18890646
18890643,hijo,fill,18890645
18890643,esposa,esposa,18890644
18890643,jefe,jefe,18890643
18890648,hijo,fill,18890653
18890648,hijo,fill,18890652
18890648,hijo,fill,18890651
18890648,hijo,fill,18890650
18890648,esposa,esposa,18890649
18890648,jefe,jefe,18890648
18890654,hijo,fill,18890660
18890654,hijo,fill,18890659
18890654,hijo,fill,18890658
18890654,hijo,fill,18890657
18890654,hijo,fill,18890656
18890654,esposa,esposa,18890655
18890654,jefe,jefe,18890654
18890664,null,altres,18890676
18890664,null,altres,18890675
18890664,null,altres,18890674
18890664,null,altres,18890673
18890664,null,altres,18890672
18890664,null,altres,18890671
18890664,null,altres,18890670
18890664,null,pare,18890669
18890664,null,cunyada,18890668
18890664,null,cunyada,18890667
18890664,hijo,fill,18890666
18890664,esposa,esposa,18890665
18890664,jefe,jefe,18890664
18890681,hijo,fill,18890684
18890681,hijo,fill,18890683
18890681,esposa,esposa,18890682
18890681,jefe,jefe,18890681
18890685,null,parents,18890687
18890685,esposa,esposa,18890686
18890685,jefe,jefe,18890685
18890688,esposa,esposa,18890689
18890688,jefe,jefe,18890688
18890690,hijo,fill,18890698
18890690,hijo,fill,18890697
18890690,hijo,fill,18890696
18890690,hijo,fill,18890695
18890690,hijo,fill,18890694
18890690,hijo,fill,18890693
18890690,hijo,fill,18890692
18890690,esposa,esposa,18890691
18890690,jefe,jefe,18890690
18890700,null,cunyada,18890705
18890700,null,sogre,18890704
18890700,null,sogre,18890703
18890700,hijo,fill,18890702
18890700,esposa,esposa,18890701
18890700,jefe,jefe,18890700
18890706,hijo,fill,18890710
18890706,hijo,fill,18890709
18890706,hijo,fill,18890708
18890706,esposa,esposa,18890707
18890706,jefe,jefe,18890706
18890711,null,parents,18890717
18890711,null,pare,18890716
18890711,hijo,fill,18890715
18890711,hijo,fill,18890714
18890711,hijo,fill,18890713
18890711,esposa,esposa,18890712
18890711,jefe,jefe,18890711
18890718,esposa,esposa,18890719
18890718,jefe,jefe,18890718
18890720,null,parents,18890725
18890720,null,parents,18890724
18890720,hijo,fill,18890723
18890720,hijo,fill,18890722
18890720,esposa,esposa,18890721
18890720,jefe,jefe,18890720
18890728,esposa,esposa,18890729
18890728,jefe,jefe,18890728
18890730,null,sogre,18890735
18890730,null,cunyada,18890734
18890730,null,cunyat,18890733
18890730,hijo,fill,18890732
18890730,esposa,esposa,18890731
18890730,jefe,jefe,18890730
18890746,null,mare,18890749
18890746,hijo,fill,18890748
18890746,esposa,esposa,18890747
18890746,jefe,jefe,18890746
18890750,null,sogre,18890755
18890750,hijo,fill,18890754
18890750,hijo,fill,18890753
18890750,hijo,fill,18890752
18890750,esposa,esposa,18890751
18890750,jefe,jefe,18890750
18890756,null,nebot,18890765
18890756,null,nebot,18890764
18890756,null,nebot,18890763
18890756,null,neboda,18890762
18890756,null,cunyada,18890761
18890756,null,cunyat,18890760
18890756,hijo,fill,18890759
18890756,hijo,fill,18890758
18890756,esposa,esposa,18890757
18890756,jefe,jefe,18890756
18890766,esposa,esposa,18890767
18890766,jefe,jefe,18890766
18890768,null,sogre,18890770
18890768,esposa,esposa,18890769
18890768,jefe,jefe,18890768
18890778,hijo,fill,18890787
18890778,hijo,fill,18890786
18890778,hijo,fill,18890785
18890778,hijo,fill,18890784
18890778,hijo,fill,18890783
18890778,hijo,fill,18890782
18890778,hijo,fill,18890781
18890778,hijo,fill,18890780
18890778,esposa,esposa,18890779
18890778,jefe,jefe,18890778
18890788,null,altres,18890792
18890788,null,altres,18890791
18890788,hijo,fill,18890790
18890788,esposa,esposa,18890789
18890788,jefe,jefe,18890788
18890793,hijo,fill,18890798
18890793,hijo,fill,18890797
18890793,hijo,fill,18890796
18890793,hijo,fill,18890795
18890793,esposa,esposa,18890794
18890793,jefe,jefe,18890793
18890799,null,sogre,18890804
18890799,hijo,fill,18890803
18890799,hijo,fill,18890802
18890799,hijo,fill,18890801
18890799,esposa,esposa,18890800
18890799,jefe,jefe,18890799
18890805,null,cunyada,18890810
18890805,null,cunyada,18890809
18890805,null,cunyada,18890808
18890805,hijo,fill,18890807
18890805,esposa,esposa,18890806
18890805,jefe,jefe,18890805
18890816,null,jove,18890823
18890816,null,fill,18890822
18890816,null,fill,18890821
18890816,null,fill,18890820
18890816,null,fill,18890819
18890816,null,fill,18890818
18890816,esposa,esposa,18890817
18890816,jefe,jefe,18890816
18890824,hijo,fill,18890826
18890824,esposa,esposa,18890825
18890824,jefe,jefe,18890824
18890827,hijo,fill,18890829
18890827,esposa,esposa,18890828
18890827,jefe,jefe,18890827
18890830,hijo,fill,18890833
18890830,hijo,fill,18890832
18890830,esposa,esposa,18890831
18890830,jefe,jefe,18890830
18890834,hijo,fill,18890836
18890834,esposa,esposa,18890835
18890834,jefe,jefe,18890834
18890837,hijo,fill,18890839
18890837,esposa,esposa,18890838
18890837,jefe,jefe,18890837
18890850,null,altres,18890858
18890850,null,altres,18890857
18890850,null,altres,18890856
18890850,null,altres,18890855
18890850,hijo,fill,18890854
18890850,hijo,fill,18890853
18890850,hijo,fill,18890852
18890850,esposa,esposa,18890851
18890850,jefe,jefe,18890850
18890859,hijo,fill,18890863
18890859,hijo,fill,18890862
18890859,hijo,fill,18890861
18890859,esposa,esposa,18890860
18890859,jefe,jefe,18890859
18890864,null,altres,18890866
18890864,esposa,esposa,18890865
18890864,jefe,jefe,18890864
18890867,null,sogre,18890871
18890867,hijo,fill,18890870
18890867,hijo,fill,18890869
18890867,esposa,esposa,18890868
18890867,jefe,jefe,18890867
18890872,hijo,fill,18890878
18890872,hijo,fill,18890877
18890872,hijo,fill,18890876
18890872,hijo,fill,18890875
18890872,hijo,fill,18890874
18890872,esposa,esposa,18890873
18890872,jefe,jefe,18890872
18890879,hijo,fill,18890883
18890879,hijo,fill,18890882
18890879,hijo,fill,18890881
18890879,esposa,esposa,18890880
18890879,jefe,jefe,18890879
18890884,null,altres,18890890
18890884,null,altres,18890889
18890884,hijo,fill,18890888
18890884,hijo,fill,18890887
18890884,hijo,fill,18890886
18890884,esposa,esposa,18890885
18890884,jefe,jefe,18890884
18890891,hijo,fill,18890893
18890891,esposa,esposa,18890892
18890891,jefe,jefe,18890891
18890894,esposa,esposa,18890895
18890894,jefe,jefe,18890894
18890896,null,servents,18890901
18890896,hijo,fill,18890900
18890896,hijo,fill,18890899
18890896,hijo,fill,18890898
18890896,esposa,esposa,18890897
18890896,jefe,jefe,18890896
18890902,hijo,fill,18890908
18890902,hijo,fill,18890907
18890902,hijo,fill,18890906
18890902,hijo,fill,18890905
18890902,hijo,fill,18890904
18890902,esposa,esposa,18890903
18890902,jefe,jefe,18890902
18890909,esposa,esposa,18890910
18890909,jefe,jefe,18890909
18890911,hijo,fill,18890915
18890911,hijo,fill,18890914
18890911,hijo,fill,18890913
18890911,esposa,esposa,18890912
18890911,jefe,jefe,18890911
18890918,null,parents,18890923
18890918,hijo,fill,18890922
18890918,hijo,fill,18890921
18890918,hijo,fill,18890920
18890918,esposa,esposa,18890919
18890918,jefe,jefe,18890918
18890929,null,germa,18890933
18890929,null,germa,18890932
18890929,hijo,fill,18890931
18890929,esposa,esposa,18890930
18890929,jefe,jefe,18890929
18890934,null,altres,18890938
18890934,null,altres,18890937
18890934,null,altres,18890936
18890934,esposa,esposa,18890935
18890934,jefe,jefe,18890934
18890939,hijo,fill,18890941
18890939,esposa,esposa,18890940
18890939,jefe,jefe,18890939
18890942,null,altres,18890948
18890942,null,altres,18890947
18890942,null,altres,18890946
18890942,hijo,fill,18890945
18890942,hijo,fill,18890944
18890942,esposa,esposa,18890943
18890942,jefe,jefe,18890942
18890949,hijo,fill,18890957
18890949,hijo,fill,18890956
18890949,hijo,fill,18890955
18890949,hijo,fill,18890954
18890949,hijo,fill,18890953
18890949,hijo,fill,18890952
18890949,hijo,fill,18890951
18890949,esposa,esposa,18890950
18890949,jefe,jefe,18890949
18890958,null,servents,18890960
18890958,esposa,esposa,18890959
18890958,jefe,jefe,18890958
18890961,null,servents,18890964
18890961,null,parents,18890963
18890961,esposa,esposa,18890962
18890961,jefe,jefe,18890961
18890965,null,germa,18890969
18890965,null,mare,18890968
18890965,hijo,fill,18890967
18890965,esposa,esposa,18890966
18890965,jefe,jefe,18890965
18890970,null,pare,18890973
18890970,null,parents,18890972
18890970,esposa,esposa,18890971
18890970,jefe,jefe,18890970
18890975,hijo,fill,18890981
18890975,hijo,fill,18890980
18890975,hijo,fill,18890979
18890975,hijo,fill,18890978
18890975,hijo,fill,18890977
18890975,esposa,esposa,18890976
18890975,jefe,jefe,18890975
18890992,hijo,fill,18890997
18890992,hijo,fill,18890996
18890992,hijo,fill,18890995
18890992,hijo,fill,18890994
18890992,esposa,esposa,18890993
18890992,jefe,jefe,18890992
18891010,hijo,fill,18891015
18891010,hijo,fill,18891014
18891010,hijo,fill,18891013
18891010,hijo,fill,18891012
18891010,esposa,esposa,18891011
18891010,jefe,jefe,18891010
18891016,null,cunyada,18891021
18891016,null,sogre,18891020
18891016,hijo,fill,18891019
18891016,hijo,fill,18891018
18891016,esposa,esposa,18891017
18891016,jefe,jefe,18891016
18891022,null,altres,18891025
18891022,hijo,fill,18891024
18891022,esposa,esposa,18891023
18891022,jefe,jefe,18891022
18891027,null,altres,18891035
18891027,null,altres,18891034
18891027,null,parents,18891033
18891027,null,parents,18891032
18891027,hijo,fill,18891031
18891027,hijo,fill,18891030
18891027,hijo,fill,18891029
18891027,esposa,esposa,18891028
18891027,jefe,jefe,18891027
18891036,null,altres,18891042
18891036,hijo,fill,18891041
18891036,hijo,fill,18891040
18891036,hijo,fill,18891039
18891036,hijo,fill,18891038
18891036,esposa,esposa,18891037
18891036,jefe,jefe,18891036
18891043,null,altres,18891049
18891043,null,neta,18891048
18891043,null,net,18891047
18891043,null,jove,18891046
18891043,hijo,fill,18891045
18891043,esposa,esposa,18891044
18891043,jefe,jefe,18891043
18891050,null,fill,18891057
18891050,null,filla,18891056
18891050,null,fill,18891055
18891050,null,fill,18891054
18891050,null,fill,18891053
18891050,null,fill,18891052
18891050,esposa,esposa,18891051
18891050,jefe,jefe,18891050
18891064,hijo,fill,18891066
18891064,esposa,esposa,18891065
18891064,jefe,jefe,18891064
18891067,hijo,fill,18891072
18891067,hijo,fill,18891071
18891067,hijo,fill,18891070
18891067,hijo,fill,18891069
18891067,esposa,esposa,18891068
18891067,jefe,jefe,18891067
18891073,hijo,fill,18891078
18891073,hijo,fill,18891077
18891073,hijo,fill,18891076
18891073,hijo,fill,18891075
18891073,esposa,esposa,18891074
18891073,jefe,jefe,18891073
18891079,null,parents,18891082
18891079,hijo,fill,18891081
18891079,esposa,esposa,18891080
18891079,jefe,jefe,18891079
18891083,hijo,fill,18891086
18891083,hijo,fill,18891085
18891083,esposa,esposa,18891084
18891083,jefe,jefe,18891083
18891095,hijo,fill,18891098
18891095,hijo,fill,18891097
18891095,esposa,esposa,18891096
18891095,jefe,jefe,18891095
18891099,hijo,fill,18891101
18891099,esposa,esposa,18891100
18891099,jefe,jefe,18891099
18891102,null,fill,18891108
18891102,null,fill,18891107
18891102,null,fill,18891106
18891102,null,fill,18891105
18891102,hijo,fill,18891104
18891102,esposa,esposa,18891103
18891102,jefe,jefe,18891102
18891109,null,filla,18891112
18891109,null,filla,18891111
18891109,esposa,esposa,18891110
18891109,jefe,jefe,18891109
18891113,hijo,fill,18891115
18891113,esposa,esposa,18891114
18891113,jefe,jefe,18891113
18891116,hijo,fill,18891118
18891116,esposa,esposa,18891117
18891116,jefe,jefe,18891116
18891119,null,parents,18891124
18891119,hijo,fill,18891123
18891119,hijo,fill,18891122
18891119,hijo,fill,18891121
18891119,esposa,esposa,18891120
18891119,jefe,jefe,18891119
18891130,esposa,esposa,18891131
18891130,jefe,jefe,18891130
18891134,esposa,esposa,18891135
18891134,jefe,jefe,18891134
18891136,hijo,fill,18891142
18891136,hijo,fill,18891141
18891136,hijo,fill,18891140
18891136,hijo,fill,18891139
18891136,hijo,fill,18891138
18891136,esposa,esposa,18891137
18891136,jefe,jefe,18891136
18891143,hijo,fill,18891146
18891143,hijo,fill,18891145
18891143,esposa,esposa,18891144
18891143,jefe,jefe,18891143
18891147,hijo,fill,18891152
18891147,hijo,fill,18891151
18891147,hijo,fill,18891150
18891147,hijo,fill,18891149
18891147,esposa,esposa,18891148
18891147,jefe,jefe,18891147
18891153,null,germa,18891157
18891153,null,pare,18891156
18891153,hijo,fill,18891155
18891153,esposa,esposa,18891154
18891153,jefe,jefe,18891153
18891158,hijo,fill,18891162
18891158,hijo,fill,18891161
18891158,hijo,fill,18891160
18891158,esposa,esposa,18891159
18891158,jefe,jefe,18891158
18891169,hijo,fill,18891173
18891169,hijo,fill,18891172
18891169,hijo,fill,18891171
18891169,esposa,esposa,18891170
18891169,jefe,jefe,18891169
18891174,hijo,fill,18891177
18891174,hijo,fill,18891176
18891174,esposa,esposa,18891175
18891174,jefe,jefe,18891174
18891178,null,neta,18891183
18891178,null,jove,18891182
18891178,null,fill,18891181
18891178,null,fill,18891180
18891178,esposa,esposa,18891179
18891178,jefe,jefe,18891178
18891184,hijo,fill,18891188
18891184,hijo,fill,18891187
18891184,hijo,fill,18891186
18891184,esposa,esposa,18891185
18891184,jefe,jefe,18891184
18891189,null,parents,18891193
18891189,null,parents,18891192
18891189,hijo,fill,18891191
18891189,esposa,esposa,18891190
18891189,jefe,jefe,18891189
18891196,hijo,fill,18891201
18891196,hijo,fill,18891200
18891196,hijo,fill,18891199
18891196,hijo,fill,18891198
18891196,esposa,esposa,18891197
18891196,jefe,jefe,18891196
18891202,hijo,fill,18891209
18891202,hijo,fill,18891208
18891202,hijo,fill,18891207
18891202,hijo,fill,18891206
18891202,hijo,fill,18891205
18891202,hijo,fill,18891204
18891202,esposa,esposa,18891203
18891202,jefe,jefe,18891202
18891217,null,cunyada,18891220
18891217,hijo,fill,18891219
18891217,esposa,esposa,18891218
18891217,jefe,jefe,18891217
18891221,null,cunyada,18891228
18891221,hijo,fill,18891227
18891221,hijo,fill,18891226
18891221,hijo,fill,18891225
18891221,hijo,fill,18891224
18891221,hijo,fill,18891223
18891221,esposa,esposa,18891222
18891221,jefe,jefe,18891221
18891229,null,neta,18891234
18891229,null,fill,18891233
18891229,null,jove,18891232
18891229,hijo,fill,18891231
18891229,esposa,esposa,18891230
18891229,jefe,jefe,18891229
18891236,hijo,fill,18891238
18891236,esposa,esposa,18891237
18891236,jefe,jefe,18891236
18891239,esposa,esposa,18891240
18891239,jefe,jefe,18891239
18891245,hijo,fill,18891247
18891245,esposa,esposa,18891246
18891245,jefe,jefe,18891245
18891248,esposa,esposa,18891249
18891248,jefe,jefe,18891248
18891250,null,filla,18891252
18891250,esposa,esposa,18891251
18891250,jefe,jefe,18891250
18891253,esposa,esposa,18891254
18891253,jefe,jefe,18891253
18891255,hijo,fill,18891257
18891255,esposa,esposa,18891256
18891255,jefe,jefe,18891255
18891258,hijo,fill,18891260
18891258,esposa,esposa,18891259
18891258,jefe,jefe,18891258
18891261,null,cunyada,18891264
18891261,null,germa,18891263
18891261,esposa,esposa,18891262
18891261,jefe,jefe,18891261
18891266,hijo,fill,18891270
18891266,hijo,fill,18891269
18891266,hijo,fill,18891268
18891266,esposa,esposa,18891267
18891266,jefe,jefe,18891266
18891271,hijo,fill,18891273
18891271,esposa,esposa,18891272
18891271,jefe,jefe,18891271
18891274,null,fill,18891279
18891274,null,fill,18891278
